entry_date,exit_date,entry_price,exit_price,underlying_return,lower_strike,upper_strike,spread_cost,payoff,pl,roi,volatility
2018-04-23,2018-05-14,1325.0,1312.8199,-0.9192528301886771,1298.5,1364.75,28.961141629896332,14.319899999999961,-14.64124162989637,-50.554780667839225,0.11391135293316
2018-05-22,2018-06-12,1291.3199,1295.97,0.3601044171936074,1265.493502,1330.059497,27.5663075385176,30.476497999999992,2.9101904614823937,10.557055773306125,0.08330612075003378
2018-06-20,2018-07-11,1268.1,1242.16,-2.045580001577152,1242.7379999999998,1306.143,26.960252637976893,0.0,-26.960252637976893,-100.0,0.07833109238344314
2018-07-19,2018-08-09,1222.8,1212.35,-0.8545960091593141,1198.3439999999998,1259.484,26.045668182698137,14.006000000000085,-12.039668182698051,-46.22522293628803,0.08060681419651448
2018-08-17,2018-09-07,1184.77,1195.86,0.9360466588451688,1161.0746,1220.3131,25.63468192623793,34.78539999999998,9.15071807376205,35.696632008513404,0.10003882060577855
2018-09-17,2018-10-08,1200.9301,1188.01,-1.0758411334681361,1176.911498,1236.958003,26.02507109539401,11.098502000000053,-14.926569095393958,-57.354575673131215,0.10208365822130476
2018-10-16,2018-11-06,1224.4301,1226.8,0.19355126928028987,1199.941498,1261.1630030000001,27.06683052233649,26.858502000000044,-0.20832852233644417,-0.7696819993922976,0.13179802926184908
2018-11-14,2018-12-05,1210.91,1237.5601,2.2008324318074646,1186.6918,1247.2373,26.06101095124403,50.86829999999986,24.807289048755834,95.18928139497847,0.09327535648303073
2018-12-13,2019-01-04,1242.46,1284.92,3.4174138402846,1217.6108,1279.7338,26.13419182942779,62.12300000000005,35.988808170572256,137.7077523784298,0.06444437817169096
2019-01-14,2019-02-04,1291.73,1311.75,1.5498594907604524,1265.8953999999999,1330.4819,27.603241621940022,45.85460000000012,18.251358378060097,66.12034422635811,0.08454639907578215
2019-02-12,2019-03-05,1310.89,1287.4301,-1.7896162149379502,1284.6722,1350.2167000000002,28.09259264728918,2.7579000000000633,-25.334692647289117,-90.18282137705724,0.08801475410682655
2019-03-13,2019-04-03,1309.28,1289.9,-1.4802028595869432,1283.0944,1348.5584000000001,28.44911471092381,6.80560000000014,-21.643514710923668,-76.07799023219887,0.10564979444527028
2019-04-11,2019-05-03,1292.6,1279.1899,-1.0374516478415474,1266.7479999999998,1331.378,27.72161328653202,12.44190000000026,-15.27971328653176,-55.11841294588399,0.08894072743550951
2019-05-13,2019-06-03,1299.9,1325.17,1.9439956919762968,1273.902,1338.8970000000002,27.56681079597638,51.26800000000003,23.70118920402365,85.97726222100036,0.07522339051577712
2019-06-11,2019-07-02,1326.91,1418.4399,6.897973487274944,1300.3718000000001,1366.7173,28.701405431309183,66.3454999999999,37.64409456869072,131.15766981789093,0.09964485228084476
2019-07-10,2019-07-31,1419.0,1413.8,-0.36645525017617864,1390.62,1461.57,31.8891729549469,23.180000000000064,-8.709172954946837,-27.310752045062998,0.16619450468335717
2019-08-08,2019-08-29,1500.95,1527.7,1.7822046037509587,1470.931,1545.9785000000002,33.657678705497005,56.769000000000005,23.111321294503,68.66582064891016,0.1608397271552357
2019-09-06,2019-09-27,1506.95,1496.9399,-0.6642622515677377,1476.811,1552.1585,33.67751830518483,20.128900000000158,-13.548618305184675,-40.230453391510125,0.15304812912834745
2019-10-07,2019-10-28,1493.6,1492.6899,-0.06093331547937231,1463.7279999999998,1538.408,33.10259357852081,28.96190000000024,-4.140693578520569,-12.50866814619423,0.13641322253736207
2019-11-05,2019-11-26,1484.1,1461.6,-1.5160703456640334,1454.418,1528.623,32.16676098036676,7.182000000000016,-24.984760980366744,-77.67260432474501,0.10229568812205027
2019-12-04,2019-12-25,1474.35,1499.55,1.7092277952996282,1444.8629999999998,1518.5805,31.544795914022856,54.687000000000126,23.14220408597727,73.36298560641403,0.0860543951488249
2020-01-02,2020-01-23,1528.9399,1563.33,2.249277424181284,1498.361102,1574.808097,32.35866729749635,64.96889799999985,32.6102307025035,100.77742202017885,0.07268811849025232
2020-01-31,2020-02-21,1590.2,1643.7,3.364356684693748,1558.396,1637.9060000000002,34.386180628671994,79.51000000000022,45.123819371328224,131.22661065097455,0.09925988881496502
2020-03-02,2020-03-23,1590.73,1553.8101,-2.320940700181684,1558.9154,1638.4519,35.910708462099194,0.0,-35.910708462099194,-100.0,0.1785132413824142
2020-03-31,2020-04-21,1571.3101,1687.02,7.363912444780962,1539.8838979999998,1618.4494029999998,36.396824362780535,78.56550500000003,42.168680637219495,115.85813151419131,0.34332125730702867
2020-04-29,2020-05-20,1712.38,1749.5,2.1677431411252,1678.1324000000002,1763.7514,38.69589324402415,71.36759999999981,32.67170675597566,84.43197460242423,0.1814981875820819
2020-05-28,2020-06-18,1719.4,1722.99,0.20879376526694582,1685.0120000000002,1770.9820000000002,38.02966897834369,37.97799999999984,-0.05166897834385509,-0.13586491739719955,0.13277319286008485
2020-06-26,2020-07-17,1771.47,1809.9,2.169384748259917,1736.0406,1824.6141,39.153441378085944,73.85940000000005,34.70595862191411,88.64088928167352,0.13152899586765884
2020-07-27,2020-08-17,1942.42,1986.2,2.253889478073745,1903.5716,2000.6926,42.52560291584504,82.62840000000006,40.102797084155014,94.302712564747,0.11630429664645975
2020-08-25,2020-09-15,1928.1899,1955.5201,1.4174018855715342,1889.626102,1986.035597,44.51318188381504,65.89399800000001,21.380816116184974,48.03254948610857,0.29452333740390185
2020-09-23,2020-10-14,1863.5499,1900.887,2.0035471011535577,1826.278902,1919.456397,41.569691415674754,74.60809799999993,33.03840658432517,79.47715140331142,0.14906681542159278
2020-10-22,2020-11-12,1904.042,1875.7566,-1.485544961718277,1865.9611599999998,1961.16326,42.521067803925405,9.795440000000099,-32.725627803925306,-76.9633254621705,0.15147704659079894
2020-11-20,2020-12-11,1870.4858,1839.0272,-1.6818411559178847,1833.0760839999998,1926.6003739999999,42.6212787868231,5.951116000000184,-36.670162786822914,-86.0372185692372,0.21083635810689008
2020-12-21,2021-01-11,1876.21,1844.6613,-1.6815121974619096,1838.6858,1932.4963,42.057959120296005,5.975500000000011,-36.082459120295994,-85.79222547887161,0.160010170900715
2021-01-19,2021-02-09,1839.3369,1837.0601,-0.1237837396727115,1802.550162,1894.5170070000001,41.47203229721748,34.50993799999992,-6.962094297217561,-16.78744424030716,0.17500084518950798
2021-02-17,2021-03-10,1776.26,1726.048,-2.8268384132953517,1740.7348,1829.5478,39.28523580529131,0.0,-39.28523580529131,-100.0,0.13268098869222955
